LAnkle;LBigToe;LEar;LElbow;LEye;LHeel;LHip;LKnee;LShoulder;LSmallToe;LWrist;MidHip;Neck;Nose;RAnkle;RBigToe;REar;RElbow;REye;RHeel;RHip;RKnee;RShoulder;RSmallToe;RWrist;time
(0.0, 0);(0.0, 0);(301.525, 161.45499999999998);(330.482, 90.50999999999999);(292.482, 153.512);(0.0, 0);(306.49, 61.489000000000004);(264.496, 33.50399999999999);(318.509, 134.501);(0.0, 0);(308.507, 64.495);(291.481, 65.512);(294.5, 136.518);(287.493, 146.50400000000002);(0.0, 0);(0.0, 0);(275.488, 155.524);(250.468, 111.47399999999999);(282.506, 153.459);(0.0, 0);(276.484, 68.49100000000001);(242.464, 36.508999999999986);(269.502, 137.538);(0.0, 0);(242.515, 88.46100000000001);11.56
(0.0, 0);(0.0, 0);(301.483, 160.47);(327.519, 90.547);(291.511, 153.45);(0.0, 0);(305.494, 63.488);(264.496, 33.488);(317.534, 135.483);(0.0, 0);(309.502, 64.476);(291.464, 66.487);(293.535, 137.455);(285.512, 146.464);(0.0, 0);(0.0, 0);(275.484, 155.501);(251.454, 112.471);(281.517, 152.49);(0.0, 0);(276.473, 69.50200000000001);(241.506, 37.501000000000005);(269.503, 138.47);(0.0, 0);(242.499, 88.465);11.6
(0.0, 0);(0.0, 0);(300.52, 159.50799999999998);(327.504, 90.51599999999999);(291.471, 152.5);(0.0, 0);(304.503, 63.49199999999999);(263.505, 33.48400000000001);(317.526, 135.505);(0.0, 0);(309.516, 64.495);(290.508, 66.489);(293.523, 137.468);(284.546, 145.538);(0.0, 0);(0.0, 0);(275.44, 154.49099999999999);(251.478, 112.51499999999999);(280.51, 151.51600000000002);(0.0, 0);(275.539, 69.512);(241.5, 37.498999999999995);(268.55, 138.486);(0.0, 0);(242.485, 89.46000000000001);11.64
(0.0, 0);(0.0, 0);(300.496, 159.517);(327.512, 90.53899999999999);(291.45, 152.463);(0.0, 0);(304.508, 63.482);(263.518, 33.49000000000001);(317.486, 136.473);(0.0, 0);(309.504, 64.48400000000001);(290.517, 66.476);(292.54, 137.458);(284.513, 145.501);(255.509, 0.47199999999998);(0.0, 0);(273.513, 154.53300000000002);(250.51, 111.50299999999999);(278.517, 151.487);(0.0, 0);(276.479, 69.493);(242.463, 37.506);(268.489, 137.544);(0.0, 0);(242.474, 87.477);11.68
(0.0, 0);(0.0, 0);(300.467, 159.507);(327.505, 90.524);(290.495, 151.518);(0.0, 0);(304.505, 62.50399999999999);(263.487, 33.47399999999999);(316.543, 136.474);(0.0, 0);(308.466, 63.50200000000001);(290.506, 66.469);(292.536, 137.471);(284.49, 145.5);(254.52, 0.4730000000000132);(0.0, 0);(272.498, 154.502);(251.499, 112.50899999999999);(278.487, 151.476);(257.513, 0.47199999999998);(276.473, 69.494);(242.463, 37.508999999999986);(268.498, 138.462);(0.0, 0);(242.46, 89.46799999999999);11.72
(0.0, 0);(0.0, 0);(178.507, 162.541);(188.483, 90.529);(171.537, 169.47899999999998);(0.0, 0);(184.497, 60.506);(206.5, 31.48599999999999);(182.524, 133.504);(0.0, 0);(213.501, 77.50200000000001);(168.492, 59.5);(162.496, 130.533);(165.497, 162.51999999999998);(0.0, 0);(0.0, 0);(149.523, 162.51600000000002);(137.491, 83.52199999999999);(158.521, 169.458);(0.0, 0);(152.491, 58.489000000000004);(186.51, 25.5);(139.484, 129.523);(0.0, 0);(177.502, 82.49199999999999);11.76
(0.0, 0);(0.0, 0);(299.49, 160.48399999999998);(327.517, 90.524);(287.519, 151.507);(0.0, 0);(305.485, 62.5);(264.489, 33.47300000000001);(316.512, 136.47);(0.0, 0);(308.506, 65.458);(291.463, 66.46799999999999);(292.509, 137.446);(283.499, 145.476);(255.484, 0.47100000000000364);(0.0, 0);(269.521, 155.502);(249.503, 107.494);(276.534, 150.489);(258.472, 0.4689999999999941);(276.484, 68.51599999999999);(242.468, 36.524);(267.535, 137.508);(0.0, 0);(242.48, 78.50800000000001);11.8
(0.0, 0);(0.0, 0);(178.517, 162.52800000000002);(188.466, 95.50399999999999);(171.531, 169.47899999999998);(0.0, 0);(184.515, 61.50800000000001);(206.516, 29.48599999999999);(183.489, 134.492);(0.0, 0);(212.538, 81.488);(169.475, 59.524);(162.496, 130.543);(165.497, 162.526);(0.0, 0);(0.0, 0);(149.517, 162.494);(137.477, 83.49799999999999);(158.517, 169.46699999999998);(0.0, 0);(152.503, 58.506);(186.503, 25.497000000000014);(139.481, 129.526);(0.0, 0);(179.504, 82.517);11.84
(0.0, 0);(0.0, 0);(178.482, 162.55200000000002);(188.46, 94.487);(171.524, 169.499);(0.0, 0);(184.496, 60.48599999999999);(206.498, 31.489000000000004);(183.482, 134.486);(0.0, 0);(213.507, 81.487);(168.514, 58.542);(162.489, 130.541);(165.486, 162.54500000000002);(0.0, 0);(0.0, 0);(149.508, 163.485);(137.511, 83.50999999999999);(158.513, 169.495);(0.0, 0);(153.478, 57.522999999999996);(186.51, 25.512);(139.475, 129.525);(0.0, 0);(180.494, 82.53999999999999);11.88
(0.0, 0);(0.0, 0);(299.479, 161.465);(324.474, 93.48599999999999);(285.537, 152.506);(0.0, 0);(307.504, 64.476);(263.508, 33.52000000000001);(316.501, 136.505);(0.0, 0);(304.48, 65.469);(291.514, 66.5);(292.493, 137.458);(282.497, 145.513);(256.49, 0.47199999999998);(0.0, 0);(268.55, 155.531);(251.463, 109.488);(276.468, 152.464);(0.0, 0);(276.502, 69.50800000000001);(242.466, 36.489000000000004);(267.53, 137.499);(0.0, 0);(240.51, 85.499);11.92
(0.0, 0);(0.0, 0);(177.508, 163.502);(187.517, 90.543);(171.526, 169.487);(0.0, 0);(183.51, 59.518);(206.505, 31.489000000000004);(183.486, 133.509);(0.0, 0);(213.485, 81.445);(168.498, 58.513000000000005);(162.483, 130.537);(165.518, 163.50799999999998);(0.0, 0);(0.0, 0);(148.548, 162.527);(139.47, 82.493);(159.502, 169.50799999999998);(0.0, 0);(152.513, 57.49199999999999);(186.509, 25.49199999999999);(139.469, 129.528);(0.0, 0);(180.513, 82.476);11.96
(0.0, 0);(0.0, 0);(299.461, 161.507);(322.489, 94.511);(285.525, 153.45);(0.0, 0);(308.484, 63.498999999999995);(262.514, 33.495000000000005);(315.508, 137.452);(0.0, 0);(299.518, 63.510999999999996);(292.464, 66.507);(291.538, 137.463);(282.471, 145.51600000000002);(257.489, 0.47100000000000364);(0.0, 0);(268.507, 156.49);(251.451, 107.507);(275.513, 152.49099999999999);(0.0, 0);(276.506, 70.512);(241.48, 34.55000000000001);(267.511, 137.49);(0.0, 0);(237.535, 82.50899999999999);12.0
(0.0, 0);(0.0, 0);(298.517, 161.458);(321.501, 92.50800000000001);(285.492, 153.497);(0.0, 0);(308.489, 63.510999999999996);(262.505, 33.482);(315.491, 136.519);(0.0, 0);(300.481, 63.51400000000001);(292.48, 66.50899999999999);(291.536, 137.464);(281.507, 146.482);(0.0, 0);(0.0, 0);(268.504, 155.5);(250.478, 106.51400000000001);(275.499, 153.465);(0.0, 0);(276.54, 70.511);(241.505, 35.49199999999999);(267.523, 137.491);(0.0, 0);(238.504, 81.507);12.040000000000001
(0.0, 0);(0.0, 0);(298.487, 161.52100000000002);(321.516, 93.50899999999999);(284.54, 154.453);(0.0, 0);(307.501, 64.495);(262.506, 33.471000000000004);(315.462, 137.466);(0.0, 0);(299.53, 62.512);(291.521, 66.52099999999999);(291.518, 137.475);(280.518, 146.524);(258.477, 0.47100000000000364);(0.0, 0);(268.472, 155.53300000000002);(250.462, 106.53299999999999);(275.456, 153.514);(0.0, 0);(276.521, 71.47999999999999);(241.508, 35.494);(267.515, 137.486);(0.0, 0);(238.502, 81.464);12.08
(0.0, 0);(0.0, 0);(298.471, 162.47199999999998);(319.516, 91.5);(284.511, 154.536);(0.0, 0);(308.499, 63.5);(262.501, 33.497000000000014);(315.461, 137.476);(0.0, 0);(298.489, 60.51400000000001);(292.49, 66.47900000000001);(291.512, 137.483);(280.483, 147.527);(0.0, 0);(0.0, 0);(268.495, 155.534);(249.505, 106.469);(274.512, 154.49200000000002);(0.0, 0);(276.54, 68.52199999999999);(241.498, 35.5);(267.508, 137.505);(0.0, 0);(237.496, 76.51400000000001);12.120000000000001
(0.0, 0);(0.0, 0);(298.46, 162.519);(318.511, 90.54499999999999);(284.501, 157.49099999999999);(0.0, 0);(307.505, 63.486999999999995);(263.496, 33.480999999999995);(315.458, 136.514);(0.0, 0);(298.493, 60.518);(291.505, 66.47800000000001);(291.489, 137.466);(279.488, 150.49);(257.5, 0.47100000000000364);(0.0, 0);(267.547, 156.512);(249.488, 105.507);(274.476, 155.505);(0.0, 0);(276.487, 69.489);(242.464, 35.495000000000005);(267.479, 137.502);(0.0, 0);(239.496, 74.493);12.16
(0.0, 0);(0.0, 0);(298.473, 163.493);(318.508, 91.52099999999999);(284.506, 161.44299999999998);(0.0, 0);(307.508, 62.516999999999996);(263.504, 32.494);(315.474, 136.492);(0.0, 0);(298.514, 60.504999999999995);(291.498, 66.47900000000001);(291.487, 137.462);(279.493, 153.485);(257.489, 0.4689999999999941);(0.0, 0);(268.468, 159.49599999999998);(250.486, 105.53200000000001);(274.486, 159.494);(259.485, 0.46699999999998454);(276.47, 69.50200000000001);(241.499, 35.51599999999999);(267.497, 137.516);(0.0, 0);(238.51, 78.48400000000001);12.200000000000001
(0.0, 0);(0.0, 0);(178.478, 162.524);(188.516, 94.507);(172.469, 169.47);(0.0, 0);(184.5, 58.525000000000006);(207.488, 28.497000000000014);(183.503, 134.495);(0.0, 0);(203.523, 66.53);(169.481, 57.502999999999986);(162.476, 130.547);(166.496, 162.54399999999998);(0.0, 0);(0.0, 0);(150.496, 162.537);(139.49, 82.52000000000001);(160.507, 169.475);(0.0, 0);(154.469, 56.47300000000001);(186.487, 24.514999999999986);(138.5, 129.522);(0.0, 0);(181.487, 68.499);12.24
(0.0, 0);(0.0, 0);(299.453, 165.497);(318.486, 90.52799999999999);(284.539, 163.48000000000002);(0.0, 0);(307.477, 62.486999999999995);(262.513, 28.507000000000005);(315.508, 136.494);(0.0, 0);(297.514, 58.49199999999999);(291.458, 65.52099999999999);(291.502, 137.459);(279.496, 156.51600000000002);(259.48, 0.46800000000001774);(0.0, 0);(268.498, 161.541);(250.505, 105.53299999999999);(274.509, 162.52100000000002);(261.495, 0.46699999999998454);(275.52, 68.501);(242.462, 34.542);(267.487, 137.51);(0.0, 0);(241.517, 79.50999999999999);12.280000000000001
(0.0, 0);(0.0, 0);(299.448, 166.486);(317.495, 91.49600000000001);(284.534, 164.51999999999998);(0.0, 0);(307.499, 63.488);(262.509, 26.539999999999992);(315.5, 136.488);(0.0, 0);(297.503, 58.480999999999995);(291.472, 66.48400000000001);(291.516, 137.456);(279.507, 159.483);(257.504, 0.47100000000000364);(0.0, 0);(268.527, 162.49);(250.5, 105.535);(275.456, 163.51);(0.0, 0);(275.526, 69.49700000000001);(241.516, 34.522999999999996);(267.509, 137.508);(0.0, 0);(241.508, 80.493);12.32
(0.0, 0);(0.0, 0);(299.477, 167.51);(316.545, 91.519);(285.501, 168.473);(0.0, 0);(307.519, 62.508999999999986);(263.499, 26.47800000000001);(315.493, 136.484);(0.0, 0);(296.515, 57.531000000000006);(291.497, 66.47200000000001);(291.516, 137.458);(280.515, 161.478);(0.0, 0);(0.0, 0);(268.552, 162.547);(250.511, 105.524);(275.498, 166.486);(0.0, 0);(275.525, 68.513);(241.501, 34.52099999999999);(267.506, 137.515);(0.0, 0);(241.51, 80.50200000000001);12.36
(0.0, 0);(0.0, 0);(299.518, 168.489);(316.475, 91.507);(285.507, 169.453);(0.0, 0);(307.512, 62.488);(262.524, 25.537000000000006);(315.476, 136.489);(0.0, 0);(295.497, 57.494);(291.499, 65.512);(291.505, 137.473);(280.509, 161.541);(0.0, 0);(0.0, 0);(269.491, 163.512);(251.448, 105.52799999999999);(275.505, 168.461);(0.0, 0);(276.464, 67.52699999999999);(242.468, 34.51400000000001);(267.508, 137.528);(0.0, 0);(242.479, 79.50299999999999);12.4
(0.0, 0);(0.0, 0);(299.501, 168.501);(316.479, 91.53200000000001);(285.523, 169.487);(0.0, 0);(307.526, 62.488);(262.505, 25.51599999999999);(315.476, 136.513);(0.0, 0);(294.488, 57.486999999999995);(291.512, 65.517);(291.514, 137.481);(281.489, 162.493);(0.0, 0);(0.0, 0);(269.488, 163.498);(251.469, 106.47399999999999);(275.533, 168.519);(0.0, 0);(276.469, 68.49000000000001);(241.502, 34.53299999999999);(267.516, 137.53);(0.0, 0);(242.468, 79.50299999999999);12.44
(0.0, 0);(0.0, 0);(299.516, 168.50400000000002);(316.487, 91.51599999999999);(286.486, 169.514);(0.0, 0);(307.464, 62.50399999999999);(261.541, 25.52000000000001);(315.474, 136.5);(0.0, 0);(294.499, 57.486999999999995);(290.504, 65.53);(291.51, 137.484);(281.508, 162.526);(0.0, 0);(0.0, 0);(269.504, 163.527);(251.467, 105.53200000000001);(275.547, 169.469);(0.0, 0);(275.496, 68.505);(241.486, 34.52199999999999);(267.516, 138.461);(0.0, 0);(241.493, 75.51599999999999);12.48
(0.0, 0);(0.0, 0);(300.461, 169.463);(316.479, 91.535);(286.521, 169.529);(0.0, 0);(306.505, 62.495000000000005);(261.526, 25.51599999999999);(315.478, 136.497);(0.0, 0);(294.505, 57.498999999999995);(290.491, 65.519);(291.513, 137.479);(282.462, 162.535);(0.0, 0);(0.0, 0);(269.543, 165.518);(251.471, 105.52699999999999);(276.468, 169.493);(0.0, 0);(275.492, 68.495);(240.499, 34.49199999999999);(267.52, 138.456);(0.0, 0);(242.464, 77.50200000000001);12.52
(0.0, 0);(0.0, 0);(178.494, 162.524);(188.533, 94.48599999999999);(172.483, 169.466);(0.0, 0);(183.487, 58.52799999999999);(206.492, 27.49199999999999);(184.483, 134.48);(0.0, 0);(221.506, 79.493);(168.501, 57.519000000000005);(162.487, 130.54);(166.512, 162.549);(0.0, 0);(0.0, 0);(150.514, 162.551);(139.481, 82.53399999999999);(161.494, 169.482);(0.0, 0);(153.497, 56.47800000000001);(186.474, 24.47200000000001);(138.517, 129.52);(0.0, 0);(185.492, 81.471);12.56
(0.0, 0);(0.0, 0);(178.497, 162.502);(194.486, 91.52199999999999);(172.483, 169.45600000000002);(0.0, 0);(184.51, 62.50999999999999);(206.51, 26.504999999999995);(184.492, 134.497);(0.0, 0);(231.493, 89.47200000000001);(170.478, 60.486999999999995);(162.49, 130.545);(166.511, 162.54399999999998);(0.0, 0);(0.0, 0);(150.509, 162.535);(138.471, 85.495);(161.495, 169.474);(0.0, 0);(154.514, 58.50399999999999);(186.489, 23.502999999999986);(139.453, 129.52);(0.0, 0);(181.491, 88.507);12.6
(0.0, 0);(0.0, 0);(300.494, 169.44400000000002);(316.474, 92.507);(287.519, 170.5077);(0.0, 0);(306.514, 62.510999999999996);(262.491, 25.502999999999986);(315.471, 136.462);(0.0, 0);(296.489, 58.49199999999999);(290.485, 66.47399999999999);(291.506, 137.467);(282.473, 163.541);(0.0, 0);(0.0, 0);(269.534, 166.518);(251.502, 106.519);(276.471, 170.4735);(0.0, 0);(275.474, 69.49100000000001);(240.487, 34.53800000000001);(267.517, 137.543);(0.0, 0);(243.481, 81.452);12.64
(0.0, 0);(0.0, 0);(300.499, 169.454);(316.474, 92.494);(287.519, 170.5096);(0.0, 0);(307.48, 62.489000000000004);(262.504, 25.488);(315.478, 136.472);(0.0, 0);(295.509, 57.52699999999999);(290.508, 65.529);(291.511, 137.469);(282.472, 163.542);(0.0, 0);(0.0, 0);(269.533, 167.481);(251.493, 106.50999999999999);(276.471, 170.4751);(0.0, 0);(275.486, 68.51599999999999);(239.521, 34.535);(267.52, 137.542);(0.0, 0);(243.454, 80.50999999999999);12.68
(0.0, 0);(0.0, 0);(300.497, 169.461);(316.48, 92.501);(288.479, 170.51260000000002);(0.0, 0);(307.485, 62.488);(263.487, 25.49000000000001);(315.481, 136.487);(0.0, 0);(296.489, 58.464);(290.512, 65.52699999999999);(291.512, 137.475);(282.475, 164.483);(0.0, 0);(0.0, 0);(269.535, 167.488);(251.489, 106.52099999999999);(276.471, 170.4765);(0.0, 0);(275.486, 68.51400000000001);(239.503, 35.486999999999995);(267.523, 137.541);(0.0, 0);(243.447, 80.517);12.72
(0.0, 0);(0.0, 0);(300.489, 169.459);(316.498, 92.51400000000001);(287.505, 170.4829);(0.0, 0);(307.499, 62.494);(263.499, 25.48599999999999);(315.482, 136.508);(0.0, 0);(296.513, 58.483000000000004);(291.46, 65.531);(291.513, 137.487);(282.473, 163.507);(253.514, 0.47500000000002274);(0.0, 0);(270.486, 166.505);(251.525, 106.535);(276.475, 169.543);(0.0, 0);(275.487, 68.51400000000001);(239.52, 35.483000000000004);(267.529, 138.468);(0.0, 0);(243.501, 80.507);12.76
(0.0, 0);(0.0, 0);(179.457, 163.53199999999998);(195.483, 89.49199999999999);(172.51, 169.518);(0.0, 0);(182.506, 62.5);(206.506, 30.508999999999986);(183.5, 134.493);(0.0, 0);(235.491, 84.52199999999999);(169.478, 59.52600000000001);(162.482, 130.553);(166.482, 163.51600000000002);(0.0, 0);(0.0, 0);(148.556, 165.49);(138.497, 83.51400000000001);(160.512, 170.4675);(0.0, 0);(154.479, 58.494);(186.466, 24.504999999999995);(139.477, 129.535);(0.0, 0);(180.478, 83.52600000000001);12.8
(0.0, 0);(0.0, 0);(300.488, 168.512);(316.482, 92.505);(287.483, 169.49);(0.0, 0);(307.481, 62.50200000000001);(263.506, 25.480999999999995);(315.493, 136.507);(0.0, 0);(297.503, 58.52199999999999);(290.515, 66.46799999999999);(291.523, 137.486);(282.47, 162.493);(252.55, 0.4759999999999991);(0.0, 0);(270.512, 165.482);(251.501, 106.47300000000001);(276.478, 169.449);(0.0, 0);(275.483, 68.518);(239.518, 34.54599999999999);(267.533, 138.471);(0.0, 0);(242.476, 78.481);12.84
(0.0, 0);(0.0, 0);(300.462, 167.511);(316.492, 92.49600000000001);(287.496, 169.453);(0.0, 0);(307.483, 63.488);(263.5, 25.480999999999995);(315.502, 136.515);(0.0, 0);(298.466, 58.547);(291.466, 66.48400000000001);(291.528, 137.488);(282.478, 161.549);(0.0, 0);(0.0, 0);(270.522, 164.50400000000002);(251.504, 106.465);(276.47, 168.48399999999998);(0.0, 0);(275.509, 69.494);(240.482, 34.55099999999999);(267.53, 138.472);(0.0, 0);(243.454, 80.50899999999999);12.88
(0.0, 0);(0.0, 0);(300.474, 168.46699999999998);(316.483, 92.50899999999999);(287.507, 169.44799999999998);(0.0, 0);(307.49, 62.514999999999986);(263.485, 25.48400000000001);(315.502, 136.512);(0.0, 0);(297.492, 58.52699999999999);(291.471, 66.47800000000001);(291.524, 137.484);(282.487, 161.537);(0.0, 0);(0.0, 0);(270.526, 164.51);(251.511, 106.475);(276.47, 168.476);(0.0, 0);(275.51, 69.489);(240.484, 34.537000000000006);(267.526, 138.467);(0.0, 0);(243.464, 80.493);12.92
(0.0, 0);(0.0, 0);(300.49, 168.477);(316.479, 92.51400000000001);(287.488, 169.45999999999998);(0.0, 0);(307.499, 62.501000000000005);(263.487, 25.47999999999999);(315.502, 136.511);(0.0, 0);(297.48, 58.514999999999986);(291.476, 66.47);(291.528, 137.484);(282.464, 162.454);(0.0, 0);(0.0, 0);(270.512, 164.50799999999998);(251.511, 106.475);(276.461, 168.49599999999998);(0.0, 0);(275.508, 68.518);(239.511, 34.54599999999999);(267.53, 138.469);(0.0, 0);(243.463, 80.482);12.96
(0.0, 0);(0.0, 0);(300.489, 168.476);(316.48, 92.50999999999999);(287.481, 169.46800000000002);(0.0, 0);(307.478, 62.502999999999986);(263.486, 25.473000000000013);(315.498, 136.501);(0.0, 0);(296.498, 58.488);(291.458, 66.47399999999999);(291.527, 137.479);(282.458, 162.46699999999998);(0.0, 0);(0.0, 0);(270.526, 164.50400000000002);(251.512, 106.47800000000001);(276.468, 168.50799999999998);(0.0, 0);(275.503, 69.488);(239.52, 34.537000000000006);(267.532, 138.467);(0.0, 0);(243.47, 80.482);13.0
(0.0, 0);(0.0, 0);(300.477, 168.47);(316.494, 92.50200000000001);(286.515, 169.471);(0.0, 0);(307.462, 62.508999999999986);(263.486, 25.476);(315.496, 136.5);(0.0, 0);(296.492, 57.53999999999999);(290.496, 66.481);(291.526, 137.477);(281.512, 162.476);(0.0, 0);(0.0, 0);(271.483, 164.507);(251.517, 106.48599999999999);(276.471, 169.442);(0.0, 0);(275.486, 69.50299999999999);(240.483, 34.54599999999999);(267.531, 138.462);(0.0, 0);(243.48, 80.51400000000001);13.040000000000001
(0.0, 0);(0.0, 0);(300.487, 168.49099999999999);(316.496, 93.493);(286.524, 169.482);(0.0, 0);(307.472, 62.50800000000001);(262.522, 25.466000000000008);(315.504, 136.499);(0.0, 0);(297.477, 58.485000000000014);(290.504, 66.477);(291.53, 137.473);(282.46, 162.487);(0.0, 0);(0.0, 0);(271.497, 164.50900000000001);(251.511, 106.495);(276.48, 169.449);(0.0, 0);(275.489, 69.49100000000001);(240.481, 34.548);(267.529, 138.458);(0.0, 0);(243.467, 80.483);13.08
(0.0, 0);(0.0, 0);(178.513, 162.486);(188.525, 97.529);(172.487, 169.44400000000002);(0.0, 0);(182.493, 59.498999999999995);(205.507, 33.49199999999999);(183.485, 134.516);(0.0, 0);(192.494, 76.51400000000001);(167.493, 58.5);(162.481, 131.484);(166.518, 162.522);(0.0, 0);(0.0, 0);(150.49, 162.477);(138.482, 85.513);(160.517, 168.51999999999998);(0.0, 0);(152.485, 57.494);(185.493, 24.49600000000001);(139.459, 130.458);(0.0, 0);(164.538, 67.51400000000001);13.120000000000001
(0.0, 0);(0.0, 0);(300.484, 168.501);(316.495, 93.50899999999999);(287.494, 169.5);(0.0, 0);(307.47, 62.513000000000005);(262.526, 25.47399999999999);(315.507, 136.504);(0.0, 0);(297.489, 58.486999999999995);(290.505, 66.47800000000001);(291.531, 137.473);(282.47, 162.511);(0.0, 0);(0.0, 0);(270.525, 165.517);(251.505, 106.49700000000001);(276.485, 169.476);(0.0, 0);(275.492, 69.489);(240.504, 34.528999999999996);(267.527, 137.542);(0.0, 0);(243.456, 80.49100000000001);13.16
(0.0, 0);(0.0, 0);(300.484, 168.49599999999998);(316.495, 93.48599999999999);(287.496, 169.5);(0.0, 0);(306.5, 62.51599999999999);(263.49, 25.476);(315.506, 136.498);(0.0, 0);(297.494, 58.489000000000004);(290.476, 66.475);(291.531, 137.472);(282.47, 162.511);(0.0, 0);(0.0, 0);(270.526, 165.50900000000001);(251.505, 106.49600000000001);(276.483, 169.474);(0.0, 0);(275.477, 69.483);(240.492, 34.53999999999999);(267.526, 137.542);(0.0, 0);(243.46, 80.49100000000001);13.200000000000001
(201.503, 0.47500000000002274);(0.0, 0);(177.502, 162.55);(188.514, 98.50800000000001);(172.459, 169.5);(0.0, 0);(180.496, 67.52000000000001);(204.483, 36.50399999999999);(182.516, 134.513);(0.0, 0);(194.476, 69.488);(165.492, 67.487);(162.472, 131.484);(166.484, 163.50400000000002);(185.488, 34.535);(185.496, 32.48400000000001);(148.555, 163.51);(139.499, 84.513);(159.518, 169.512);(187.517, 34.507000000000005);(150.523, 66.517);(131.524, 41.47);(139.461, 130.461);(0.0, 0);(158.496, 64.481);13.24
(0.0, 0);(0.0, 0);(178.503, 162.5);(188.508, 98.54499999999999);(172.472, 169.463);(0.0, 0);(179.534, 71.489);(203.509, 35.52099999999999);(183.486, 136.472);(0.0, 0);(193.484, 72.477);(165.486, 68.49700000000001);(162.458, 131.529);(166.488, 162.526);(0.0, 0);(0.0, 0);(148.524, 162.458);(139.479, 83.5);(159.499, 169.453);(0.0, 0);(152.487, 66.53);(165.491, 29.497000000000014);(138.509, 130.482);(0.0, 0);(162.466, 58.53200000000001);13.280000000000001
