LAnkle;LBigToe;LEar;LElbow;LEye;LHeel;LHip;LKnee;LShoulder;LSmallToe;LWrist;MidHip;Neck;Nose;RAnkle;RBigToe;REar;RElbow;REye;RHeel;RHip;RKnee;RShoulder;RSmallToe;RWrist;time
(0.0, 0);(0.0, 0);(314.501, 167.515);(314.505, 84.506);(299.524, 169.482);(0.0, 0);(307.506, 58.50800000000001);(267.493, 18.528999999999996);(323.509, 131.484);(0.0, 0);(276.54, 77.49100000000001);(291.526, 63.504999999999995);(300.456, 137.467);(291.546, 162.515);(0.0, 0);(0.0, 0);(0.0, 0);(260.488, 105.524);(288.49, 170.46030000000002);(0.0, 0);(275.501, 66.513);(236.478, 36.508999999999986);(276.486, 140.509);(0.0, 0);(244.513, 104.49700000000001);9.8
(0.0, 0);(0.0, 0);(315.477, 168.464);(314.469, 83.512);(300.463, 169.489);(0.0, 0);(308.516, 59.519000000000005);(267.503, 18.544999999999987);(323.535, 131.488);(0.0, 0);(277.503, 81.517);(292.525, 65.47);(300.493, 137.491);(292.483, 162.522);(0.0, 0);(0.0, 0);(0.0, 0);(258.478, 104.50200000000001);(289.498, 170.46370000000002);(0.0, 0);(276.492, 67.53);(236.475, 36.49799999999999);(276.543, 142.488);(0.0, 0);(247.489, 113.51400000000001);9.84
(0.0, 0);(0.0, 0);(315.5, 167.505);(312.483, 88.487);(300.501, 169.473);(0.0, 0);(308.521, 59.531000000000006);(267.501, 18.54400000000001);(324.469, 131.501);(0.0, 0);(276.487, 82.49700000000001);(292.52, 65.47999999999999);(300.51, 137.494);(292.516, 162.51);(0.0, 0);(0.0, 0);(0.0, 0);(258.52, 107.50299999999999);(290.484, 169.54399999999998);(0.0, 0);(276.502, 68.48400000000001);(236.481, 36.497000000000014);(277.5, 141.514);(0.0, 0);(245.505, 105.482);9.88
(0.0, 0);(0.0, 0);(315.513, 167.489);(312.492, 87.49600000000001);(300.524, 169.463);(0.0, 0);(308.511, 59.489000000000004);(267.499, 19.483000000000004);(324.482, 131.502);(0.0, 0);(276.462, 82.525);(292.51, 64.49700000000001);(300.521, 137.49);(292.543, 162.511);(0.0, 0);(0.0, 0);(0.0, 0);(254.484, 105.469);(291.443, 169.541);(0.0, 0);(276.493, 67.487);(236.483, 36.506);(277.503, 141.509);(0.0, 0);(244.479, 118.483);9.92
(0.0, 0);(0.0, 0);(316.466, 167.482);(309.522, 88.50200000000001);(300.557, 169.449);(0.0, 0);(309.484, 59.53);(267.499, 19.49799999999999);(324.481, 131.504);(0.0, 0);(275.487, 83.50299999999999);(292.544, 65.48400000000001);(300.526, 137.495);(293.489, 162.50400000000002);(0.0, 0);(0.0, 0);(0.0, 0);(255.496, 105.47800000000001);(291.474, 169.537);(0.0, 0);(276.532, 68.499);(236.485, 36.506);(277.524, 141.518);(0.0, 0);(244.508, 120.493);9.96
(0.0, 0);(0.0, 0);(316.498, 166.506);(312.515, 89.45500000000001);(301.516, 168.50900000000001);(0.0, 0);(308.474, 58.54400000000001);(267.482, 19.501000000000005);(324.509, 130.553);(0.0, 0);(275.511, 83.51499999999999);(292.482, 64.5);(300.544, 137.474);(293.514, 162.489);(258.481, 0.4700000000000273);(0.0, 0);(0.0, 0);(256.506, 106.50800000000001);(291.503, 169.537);(259.467, 0.46699999999998454);(275.526, 67.487);(236.495, 36.52699999999999);(277.526, 141.502);(0.0, 0);(245.482, 120.495);10.0
(0.0, 0);(0.0, 0);(316.513, 167.481);(312.508, 89.451);(302.491, 168.513);(0.0, 0);(308.507, 59.5);(267.483, 19.5);(324.529, 131.488);(0.0, 0);(275.454, 83.531);(292.498, 64.506);(300.557, 137.476);(294.491, 162.489);(258.483, 0.4700000000000273);(0.0, 0);(0.0, 0);(259.508, 105.47);(291.525, 169.537);(258.499, 0.4660000000000082);(275.527, 67.48400000000001);(236.492, 36.52099999999999);(277.521, 141.492);(0.0, 0);(246.491, 120.475);10.040000000000001
(0.0, 0);(0.0, 0);(316.529, 166.513);(311.489, 89.46000000000001);(302.519, 168.515);(0.0, 0);(308.511, 59.486999999999995);(267.481, 19.498999999999995);(324.538, 131.496);(0.0, 0);(273.503, 83.53800000000001);(292.495, 64.49100000000001);(301.486, 137.468);(294.515, 162.489);(258.496, 0.4700000000000273);(0.0, 0);(0.0, 0);(259.497, 105.452);(291.536, 169.54399999999998);(258.504, 0.464999999999975);(275.517, 66.53800000000001);(236.495, 37.485000000000014);(277.533, 140.495);(0.0, 0);(245.524, 121.46600000000001);10.08
(0.0, 0);(0.0, 0);(316.526, 166.515);(314.486, 87.483);(302.516, 168.517);(0.0, 0);(308.522, 58.524);(267.48, 19.507000000000005);(324.54, 131.505);(0.0, 0);(271.491, 82.555);(292.511, 64.47999999999999);(301.487, 137.473);(294.516, 162.495);(0.0, 0);(0.0, 0);(0.0, 0);(261.513, 104.464);(291.538, 170.4534);(0.0, 0);(275.533, 66.54599999999999);(236.506, 36.518);(277.53, 140.496);(0.0, 0);(250.504, 119.50899999999999);10.120000000000001
(0.0, 0);(0.0, 0);(316.527, 166.505);(315.466, 87.494);(302.524, 169.449);(0.0, 0);(308.527, 58.519000000000005);(267.487, 19.51599999999999);(325.489, 131.5);(0.0, 0);(274.495, 82.47399999999999);(292.538, 64.47200000000001);(301.509, 137.464);(294.512, 162.511);(258.516, 0.47100000000000364);(0.0, 0);(0.0, 0);(264.507, 101.49700000000001);(291.544, 170.4777);(0.0, 0);(276.509, 67.48400000000001);(236.508, 36.524);(278.487, 139.527);(0.0, 0);(252.517, 113.483);10.16
(0.0, 0);(0.0, 0);(316.518, 166.502);(315.484, 88.476);(302.514, 169.459);(0.0, 0);(308.534, 58.512);(267.486, 19.522999999999996);(325.497, 131.512);(0.0, 0);(276.529, 81.487);(292.538, 63.508999999999986);(301.526, 137.47);(294.504, 162.51999999999998);(258.512, 0.47100000000000364);(0.0, 0);(0.0, 0);(266.467, 98.52000000000001);(291.534, 170.4922);(0.0, 0);(276.501, 66.53);(236.518, 37.489000000000004);(278.513, 139.528);(0.0, 0);(253.539, 111.501);10.200000000000001
(0.0, 0);(0.0, 0);(316.522, 166.505);(314.509, 86.50399999999999);(302.511, 169.464);(0.0, 0);(308.513, 58.502999999999986);(267.491, 19.51400000000001);(325.509, 131.505);(0.0, 0);(270.507, 81.47);(292.515, 63.513000000000005);(301.52, 137.464);(294.498, 162.523);(259.443, 0.4700000000000273);(0.0, 0);(0.0, 0);(267.523, 97.457);(291.528, 170.4952);(0.0, 0);(276.474, 67.483);(236.521, 37.482);(278.499, 139.528);(0.0, 0);(253.526, 110.49700000000001);10.24
(0.0, 0);(0.0, 0);(316.506, 166.503);(315.459, 86.482);(302.497, 169.46699999999998);(0.0, 0);(308.529, 58.52600000000001);(267.495, 19.524);(325.505, 131.5);(0.0, 0);(269.504, 80.475);(292.518, 64.47399999999999);(301.523, 137.462);(294.492, 162.524);(259.441, 0.4700000000000273);(0.0, 0);(0.0, 0);(267.53, 96.50399999999999);(291.525, 170.4913);(259.477, 0.464999999999975);(275.523, 66.53999999999999);(236.531, 37.51599999999999);(278.501, 139.527);(0.0, 0);(256.505, 107.506);10.28
(0.0, 0);(0.0, 0);(316.5, 166.50799999999998);(315.455, 84.512);(302.491, 169.465);(0.0, 0);(308.516, 58.504999999999995);(267.497, 19.52600000000001);(325.489, 131.502);(0.0, 0);(270.493, 80.47399999999999);(292.509, 63.502999999999986);(301.522, 137.464);(294.484, 162.524);(259.441, 0.47100000000000364);(0.0, 0);(0.0, 0);(267.502, 97.49000000000001);(291.521, 170.48860000000002);(259.483, 0.4660000000000082);(275.526, 66.52600000000001);(236.543, 38.485000000000014);(278.516, 139.527);(0.0, 0);(256.486, 107.52099999999999);10.32
(0.0, 0);(0.0, 0);(316.495, 166.50400000000002);(315.466, 86.49199999999999);(301.542, 169.459);(0.0, 0);(308.526, 58.514999999999986);(267.496, 19.53200000000001);(325.481, 131.502);(0.0, 0);(269.516, 80.47399999999999);(292.52, 64.47);(301.522, 137.466);(293.532, 162.52100000000002);(259.446, 0.4700000000000273);(0.0, 0);(0.0, 0);(267.51, 97.47200000000001);(291.516, 170.4856);(259.49, 0.4660000000000082);(275.529, 66.54599999999999);(236.543, 38.482);(278.516, 139.534);(0.0, 0);(255.512, 107.53);10.36
(0.0, 0);(0.0, 0);(316.491, 166.503);(315.48, 85.50899999999999);(301.534, 169.453);(0.0, 0);(308.54, 58.524);(267.5, 19.51400000000001);(324.543, 131.503);(0.0, 0);(269.518, 80.463);(292.521, 64.475);(301.513, 137.462);(293.521, 162.515);(0.0, 0);(0.0, 0);(0.0, 0);(267.463, 96.51499999999999);(291.51, 170.48180000000002);(0.0, 0);(275.513, 66.54499999999999);(236.531, 37.498999999999995);(278.515, 139.527);(0.0, 0);(253.521, 111.501);10.4
(0.0, 0);(0.0, 0);(316.482, 166.49599999999998);(314.514, 83.531);(301.531, 169.454);(0.0, 0);(308.53, 58.52099999999999);(267.509, 19.485000000000014);(324.532, 131.51);(0.0, 0);(268.48, 80.477);(292.522, 64.477);(301.513, 137.469);(293.521, 162.51600000000002);(0.0, 0);(0.0, 0);(0.0, 0);(266.512, 97.463);(291.507, 170.4789);(0.0, 0);(275.523, 67.49000000000001);(236.533, 37.49600000000001);(278.526, 139.538);(0.0, 0);(253.535, 111.50899999999999);10.44
(0.0, 0);(0.0, 0);(316.477, 166.49);(315.458, 85.495);(301.527, 169.45499999999998);(0.0, 0);(308.53, 58.53399999999999);(267.491, 19.49000000000001);(324.534, 131.509);(0.0, 0);(268.491, 80.47800000000001);(292.525, 64.49199999999999);(301.514, 137.469);(293.521, 162.51600000000002);(0.0, 0);(0.0, 0);(0.0, 0);(266.515, 97.512);(291.505, 170.4728);(0.0, 0);(275.53, 67.505);(236.539, 37.49199999999999);(278.522, 140.487);(0.0, 0);(252.543, 113.458);10.48
(0.0, 0);(0.0, 0);(316.47, 166.494);(315.462, 85.512);(301.523, 169.44799999999998);(0.0, 0);(308.541, 58.53899999999999);(267.496, 19.536);(324.528, 131.513);(0.0, 0);(268.525, 80.458);(292.529, 64.494);(301.5, 137.468);(293.52, 162.512);(0.0, 0);(0.0, 0);(0.0, 0);(266.493, 97.5);(291.51, 170.4699);(0.0, 0);(275.525, 67.499);(236.545, 37.5);(278.507, 139.536);(0.0, 0);(252.547, 111.499);10.52
(0.0, 0);(0.0, 0);(316.46, 166.482);(314.475, 85.51599999999999);(301.514, 168.5);(0.0, 0);(308.528, 58.52799999999999);(267.492, 19.49199999999999);(324.525, 131.515);(0.0, 0);(269.498, 80.469);(292.519, 64.47800000000001);(301.489, 137.468);(293.521, 162.487);(0.0, 0);(0.0, 0);(0.0, 0);(266.474, 97.5);(291.508, 169.537);(0.0, 0);(275.526, 66.54400000000001);(236.527, 37.485000000000014);(278.499, 139.534);(0.0, 0);(251.495, 114.493);10.56
(0.0, 0);(0.0, 0);(316.457, 166.49099999999999);(313.491, 84.495);(301.503, 168.5);(0.0, 0);(308.515, 58.522999999999996);(267.493, 19.495000000000005);(324.518, 131.514);(0.0, 0);(267.512, 79.49600000000001);(292.504, 64.47399999999999);(301.486, 137.469);(293.521, 162.488);(0.0, 0);(0.0, 0);(0.0, 0);(266.472, 97.47399999999999);(291.505, 169.53199999999998);(0.0, 0);(275.508, 66.54400000000001);(236.534, 37.48599999999999);(278.495, 140.486);(0.0, 0);(251.536, 113.45599999999999);10.6
(0.0, 0);(0.0, 0);(315.539, 166.494);(313.518, 84.501);(301.497, 168.49599999999998);(0.0, 0);(308.503, 58.519000000000005);(267.492, 19.49000000000001);(324.515, 131.515);(0.0, 0);(268.49, 80.46000000000001);(292.489, 64.47300000000001);(301.482, 137.47);(293.512, 162.482);(0.0, 0);(0.0, 0);(0.0, 0);(266.474, 97.49000000000001);(291.498, 169.52800000000002);(0.0, 0);(275.494, 66.54599999999999);(236.532, 37.483000000000004);(278.499, 140.486);(0.0, 0);(251.537, 113.493);10.64
(0.0, 0);(0.0, 0);(315.54, 166.499);(314.487, 85.49600000000001);(301.492, 168.50799999999998);(0.0, 0);(308.509, 58.53299999999999);(267.494, 19.489000000000004);(324.516, 131.52);(0.0, 0);(270.494, 80.469);(292.489, 64.483);(300.555, 137.469);(293.502, 162.495);(0.0, 0);(0.0, 0);(0.0, 0);(266.471, 97.47900000000001);(291.496, 169.54000000000002);(0.0, 0);(275.492, 67.487);(236.531, 37.48400000000001);(278.495, 139.538);(0.0, 0);(252.498, 113.481);10.68
(0.0, 0);(0.0, 0);(316.459, 166.502);(314.513, 86.488);(301.489, 168.517);(0.0, 0);(308.528, 58.52699999999999);(267.492, 19.506);(324.517, 131.519);(0.0, 0);(272.49, 79.50399999999999);(292.513, 64.477);(300.557, 137.468);(293.495, 162.502);(0.0, 0);(0.0, 0);(0.0, 0);(266.492, 97.49700000000001);(291.495, 170.45440000000002);(0.0, 0);(275.51, 67.483);(236.527, 36.516999999999996);(278.492, 139.537);(0.0, 0);(252.545, 109.49100000000001);10.72
(0.0, 0);(0.0, 0);(315.538, 166.47899999999998);(314.496, 85.493);(301.49, 169.447);(0.0, 0);(308.52, 58.528999999999996);(267.496, 19.50999999999999);(324.512, 131.518);(0.0, 0);(268.512, 80.464);(292.504, 64.476);(300.555, 137.467);(293.496, 162.515);(0.0, 0);(0.0, 0);(0.0, 0);(267.463, 97.483);(291.496, 170.46089999999998);(0.0, 0);(275.496, 66.54400000000001);(236.539, 36.519000000000005);(278.488, 140.483);(0.0, 0);(254.501, 106.547);10.76
(0.0, 0);(0.0, 0);(315.501, 165.506);(314.486, 85.49600000000001);(300.555, 169.47199999999998);(0.0, 0);(308.51, 58.52199999999999);(267.499, 19.522999999999996);(324.511, 131.5);(0.0, 0);(269.504, 79.50999999999999);(292.491, 63.50200000000001);(300.544, 137.464);(292.558, 162.546);(0.0, 0);(0.0, 0);(0.0, 0);(266.469, 98.512);(291.484, 170.4996);(0.0, 0);(275.488, 66.505);(236.541, 36.508999999999986);(277.52, 140.501);(0.0, 0);(251.492, 106.51499999999999);10.8
(0.0, 0);(0.0, 0);(315.495, 167.493);(315.457, 83.5);(300.528, 170.4537);(0.0, 0);(308.508, 58.518);(267.499, 19.531000000000006);(324.501, 131.501);(0.0, 0);(275.524, 81.45400000000001);(292.494, 63.50999999999999);(300.528, 137.467);(292.556, 164.50799999999998);(0.0, 0);(0.0, 0);(0.0, 0);(267.471, 99.50899999999999);(291.481, 171.48680000000002);(0.0, 0);(275.496, 66.523);(236.535, 36.510999999999996);(277.492, 140.517);(0.0, 0);(259.514, 82.50800000000001);10.84
(0.0, 0);(0.0, 0);(315.509, 168.46800000000002);(316.505, 87.48500000000001);(300.54, 170.48430000000002);(0.0, 0);(308.483, 58.522999999999996);(267.491, 19.518);(324.489, 131.514);(0.0, 0);(280.516, 82.48599999999999);(292.482, 64.469);(300.509, 137.463);(293.487, 165.514);(0.0, 0);(0.0, 0);(0.0, 0);(268.526, 100.5);(291.481, 171.5216);(0.0, 0);(275.511, 66.517);(236.531, 36.502999999999986);(276.533, 139.537);(0.0, 0);(259.494, 88.50200000000001);10.88
(0.0, 0);(0.0, 0);(315.463, 168.493);(317.502, 85.48599999999999);(300.539, 170.5119);(0.0, 0);(308.466, 59.485000000000014);(267.5, 20.48400000000001);(323.532, 131.5);(0.0, 0);(282.51, 82.49100000000001);(292.467, 64.49799999999999);(300.5, 137.464);(293.507, 166.5);(0.0, 0);(0.0, 0);(285.526, 171.4971);(264.514, 102.49100000000001);(291.481, 171.5402);(0.0, 0);(275.502, 66.54599999999999);(236.528, 36.524);(276.539, 140.501);(0.0, 0);(260.49, 89.512);10.92
(0.0, 0);(0.0, 0);(314.472, 168.462);(317.535, 82.487);(300.515, 170.5139);(0.0, 0);(308.469, 58.52000000000001);(267.496, 19.536);(323.5, 131.505);(0.0, 0);(276.517, 88.487);(292.48, 64.47900000000001);(300.471, 137.459);(292.554, 166.512);(0.0, 0);(0.0, 0);(285.493, 170.52800000000002);(265.503, 104.501);(291.443, 171.5367);(0.0, 0);(275.533, 66.53800000000001);(236.514, 36.52199999999999);(276.516, 140.485);(0.0, 0);(260.538, 95.481);10.96
(0.0, 0);(0.0, 0);(313.478, 168.49);(323.492, 82.47900000000001);(300.468, 170.49450000000002);(0.0, 0);(307.509, 59.5);(267.469, 23.480999999999995);(323.496, 131.519);(0.0, 0);(282.51, 87.51599999999999);(291.513, 65.469);(300.464, 137.462);(292.505, 165.511);(0.0, 0);(0.0, 0);(284.513, 170.4829);(266.48, 102.507);(289.511, 171.5045);(0.0, 0);(275.503, 67.519);(236.537, 36.516999999999996);(276.499, 139.523);(0.0, 0);(260.528, 94.489);11.0
(0.0, 0);(0.0, 0);(312.495, 168.51600000000002);(327.497, 84.499);(299.497, 170.48950000000002);(0.0, 0);(307.476, 59.512);(265.491, 24.48400000000001);(323.466, 131.51);(0.0, 0);(292.495, 82.49199999999999);(291.471, 65.45500000000001);(299.525, 136.517);(291.53, 164.517);(259.49, 0.4730000000000132);(0.0, 0);(283.499, 169.527);(266.492, 104.49700000000001);(287.489, 171.48860000000002);(260.505, 0.4660000000000082);(275.463, 67.48500000000001);(236.535, 37.50200000000001);(276.475, 139.485);(0.0, 0);(265.486, 90.48500000000001);11.040000000000001
(0.0, 0);(0.0, 0);(309.512, 169.483);(332.532, 82.53200000000001);(298.489, 170.4749);(0.0, 0);(307.508, 62.50399999999999);(266.501, 25.518);(323.476, 132.495);(0.0, 0);(298.479, 76.523);(291.482, 66.463);(299.513, 137.448);(291.489, 164.49);(0.0, 0);(0.0, 0);(282.486, 169.475);(267.471, 104.50999999999999);(285.543, 170.5337);(0.0, 0);(274.519, 68.499);(237.513, 37.504999999999995);(275.529, 138.535);(0.0, 0);(265.488, 94.487);11.08
(0.0, 0);(0.0, 0);(308.486, 168.475);(335.501, 83.48400000000001);(297.499, 169.486);(0.0, 0);(307.48, 61.485000000000014);(264.516, 26.52199999999999);(323.475, 132.497);(0.0, 0);(295.509, 73.481);(291.483, 65.493);(299.499, 136.518);(290.51, 162.541);(256.506, 0.47199999999998);(0.0, 0);(279.508, 169.471);(266.512, 99.525);(284.545, 170.46089999999998);(258.474, 0.47100000000000364);(275.483, 67.513);(239.482, 38.48599999999999);(275.499, 138.506);(0.0, 0);(260.506, 89.505);11.120000000000001
(0.0, 0);(0.0, 0);(178.508, 162.487);(187.489, 96.47999999999999);(171.535, 169.442);(0.0, 0);(183.486, 62.495000000000005);(205.492, 32.491000000000014);(183.499, 134.5);(0.0, 0);(204.48, 75.535);(167.508, 59.528999999999996);(162.502, 130.551);(165.51, 162.515);(0.0, 0);(0.0, 0);(149.524, 162.493);(136.492, 87.50299999999999);(159.498, 169.442);(0.0, 0);(151.503, 58.50800000000001);(187.474, 24.506);(139.484, 129.542);(0.0, 0);(173.503, 82.483);11.16
(0.0, 0);(0.0, 0);(307.494, 165.493);(340.508, 86.51499999999999);(294.508, 165.48399999999998);(0.0, 0);(308.486, 59.519000000000005);(264.498, 31.497000000000014);(323.501, 133.513);(0.0, 0);(310.494, 66.55699999999999);(292.505, 65.465);(299.49, 136.506);(290.462, 160.476);(255.514, 0.47199999999998);(0.0, 0);(277.544, 166.5);(260.519, 106.52600000000001);(284.469, 165.518);(258.482, 0.47399999999998954);(276.535, 67.494);(242.481, 37.488);(275.461, 137.537);(0.0, 0);(255.511, 89.50899999999999);11.200000000000001
(0.0, 0);(0.0, 0);(306.498, 163.524);(341.498, 89.5);(293.508, 162.54500000000002);(0.0, 0);(308.494, 60.486999999999995);(265.488, 32.47200000000001);(323.483, 133.505);(0.0, 0);(317.533, 67.524);(292.5, 65.46000000000001);(299.472, 136.512);(289.488, 157.495);(0.0, 0);(0.0, 0);(277.509, 163.503);(258.461, 108.50299999999999);(283.528, 162.54399999999998);(0.0, 0);(276.5, 66.523);(243.451, 36.504999999999995);(275.451, 138.458);(0.0, 0);(254.487, 86.50399999999999);11.24
(0.0, 0);(0.0, 0);(306.485, 163.52800000000002);(341.524, 90.477);(293.525, 162.483);(0.0, 0);(308.489, 62.497000000000014);(266.464, 33.44800000000001);(322.51, 133.498);(0.0, 0);(318.488, 67.505);(292.495, 66.471);(298.51, 136.511);(290.465, 154.555);(0.0, 0);(0.0, 0);(277.483, 162.51);(256.49, 113.46000000000001);(283.533, 161.54399999999998);(0.0, 0);(276.507, 68.512);(243.474, 36.485000000000014);(274.483, 138.468);(0.0, 0);(251.534, 90.46199999999999);11.28
(0.0, 0);(0.0, 0);(178.498, 162.487);(187.544, 97.53399999999999);(171.528, 168.515);(0.0, 0);(183.495, 62.48599999999999);(205.522, 32.501000000000005);(183.504, 134.508);(0.0, 0);(202.481, 76.50399999999999);(166.512, 60.491000000000014);(162.508, 130.551);(165.506, 162.506);(0.0, 0);(0.0, 0);(149.528, 162.47899999999998);(138.473, 86.48400000000001);(159.499, 168.506);(0.0, 0);(150.497, 58.524);(187.477, 25.485000000000014);(139.489, 129.538);(0.0, 0);(173.521, 81.499);11.32
(269.504, 0.464999999999975);(0.0, 0);(306.49, 162.54000000000002);(340.504, 96.49100000000001);(293.529, 158.515);(0.0, 0);(308.474, 62.495000000000005);(265.513, 33.48599999999999);(320.493, 135.497);(0.0, 0);(323.456, 70.50299999999999);(292.493, 65.531);(297.49, 137.495);(290.478, 152.507);(258.497, 0.46800000000001774);(0.0, 0);(276.536, 160.513);(249.487, 106.51400000000001);(283.506, 157.488);(259.527, 0.46800000000001774);(276.521, 67.53299999999999);(243.481, 35.52099999999999);(273.492, 138.516);(0.0, 0);(250.512, 82.475);11.36
(0.0, 0);(0.0, 0);(305.501, 162.46800000000002);(339.538, 91.517);(293.493, 156.483);(0.0, 0);(307.525, 62.488);(266.465, 33.46600000000001);(319.502, 135.476);(0.0, 0);(321.505, 72.51400000000001);(292.496, 66.47900000000001);(296.497, 137.476);(289.512, 151.49);(258.505, 0.4689999999999941);(0.0, 0);(276.507, 159.482);(250.463, 110.49199999999999);(283.493, 155.506);(259.521, 0.46800000000001774);(276.544, 69.505);(243.483, 35.512);(272.509, 138.489);(0.0, 0);(244.52, 89.495);11.4
(0.0, 0);(0.0, 0);(178.5, 162.493);(187.539, 98.48500000000001);(171.531, 168.507);(0.0, 0);(182.514, 63.483000000000004);(206.497, 33.491000000000014);(183.487, 134.507);(0.0, 0);(201.502, 75.50399999999999);(166.509, 61.48400000000001);(162.492, 130.548);(165.509, 162.493);(0.0, 0);(0.0, 0);(149.536, 162.501);(138.512, 84.519);(160.484, 168.5);(0.0, 0);(150.509, 59.497000000000014);(186.5, 25.50399999999999);(139.485, 129.534);(0.0, 0);(173.503, 81.457);11.44
(0.0, 0);(0.0, 0);(178.493, 162.49599999999998);(187.542, 98.481);(171.526, 168.518);(0.0, 0);(183.492, 62.506);(206.494, 33.483000000000004);(183.485, 134.511);(0.0, 0);(201.494, 75.501);(167.486, 60.51400000000001);(162.495, 130.551);(165.509, 162.499);(0.0, 0);(0.0, 0);(149.507, 162.49);(139.464, 85.488);(159.492, 168.505);(0.0, 0);(151.486, 59.497000000000014);(186.496, 25.513000000000005);(139.486, 129.539);(0.0, 0);(173.504, 81.453);11.48
(0.0, 0);(0.0, 0);(178.5, 162.49200000000002);(188.458, 98.501);(171.534, 169.442);(0.0, 0);(182.514, 63.49000000000001);(206.489, 33.497000000000014);(183.487, 134.514);(0.0, 0);(199.487, 76.518);(166.509, 61.495000000000005);(162.494, 130.552);(165.515, 162.50400000000002);(0.0, 0);(0.0, 0);(149.516, 162.483);(138.504, 85.49199999999999);(159.503, 168.51);(0.0, 0);(150.509, 59.513000000000005);(186.482, 26.479000000000013);(139.483, 129.539);(0.0, 0);(172.539, 81.453);11.52
